id,name,type,area,center_lng,center_lat
42575,,apartments,1974.230210469566,37.662065228124995,55.75251835937499
42576,,apartments,559.0064975067097,38.003575675,55.917013625
42577,,apartments,2129.163499110829,38.0036379875,55.916051474999996
42578,,apartments,147.5924208331877,42.095633799999995,57.4740799
42579,,apartments,250.2292010166953,42.0951915,57.4743501
42580,,apartments,229.26473942502815,42.096452049999996,57.47504245
42581,,apartments,250.12079205711575,42.095835124999994,57.47527035
42582,,apartments,254.88694216681998,42.0945271,57.47445035
42583,,apartments,1244.868042259756,37.89300625,55.77554946190477
42584,,apartments,1169.5866695134864,37.89360115526315,55.77607129736841
42585,,apartments,2343.5056624967106,37.89206450232559,55.7746651755814
42586,,apartments,1130.658989985711,37.59793434285715,55.75388817142857
42587,,apartments,708.0478517274111,37.89776725,55.7784458
42588,,apartments,789.5766354505051,37.89639544,55.780242740000006
42589,,apartments,681.1100098264922,37.896405,55.7798092
42590,,apartments,837.3959712305674,37.896151175,55.7794207
42591,,apartments,1226.69371517512,37.89681169000001,55.77479386000001
42592,,apartments,1066.5410423840563,37.8904634,55.779564650000005
42593,,apartments,974.7015830890613,37.89137409999999,55.779397599999996
42594,,apartments,1353.0322221513522,37.888806627272736,55.77903270227273
42595,,apartments,1032.3836598092462,37.888837255,55.7785267075
42596,,apartments,3567.629218577084,37.887777075,55.780659862499995
42597,,apartments,1442.197998956353,37.890986158333334,55.77379244166667
42598,,apartments,201.47991239619734,42.09780365,57.4742119
42599,,apartments,200.20514150679702,42.097266825000005,57.473911225
42600,,apartments,204.33128343089828,42.0968709,57.47370535
42601,,apartments,236.2433123262258,42.09635995,57.473423675
42602,,apartments,1387.216726098501,42.092196125,57.473448999999995
42603,,apartments,1174.7295385303805,42.090961375,57.4738635125
42604,,apartments,511.28557534150514,38.19323245,56.548134925
42605,,apartments,555.4316611380204,38.1922225,56.54781105
42606,,apartments,514.617361772733,38.19287025,56.54849434999999
42607,,apartments,928.5889949062167,38.19304915,56.548853125
42608,,apartments,1558.773907120019,41.343140087500004,56.35873405
42609,,apartments,3786.468020803243,37.96463584210526,55.763134963157896
42610,,apartments,230.0619212050061,42.095794775,57.475622349999995
42611,,residential,83.96055316936757,40.997636199999995,56.9941764
42612,,residential,186.35719401868764,40.99723756666666,56.99358826666667
42613,,residential,68.92891872766816,40.997582224999995,56.993593075
42614,,residential,95.16071365495232,40.99796477499999,56.9936371
42615,,residential,98.38068054875141,40.99836545,56.993424325
42616,,residential,136.94567186684043,40.99849776666667,56.993626500000005
42617,,residential,148.98196407844623,40.99868865,56.99390575
42618,,residential,173.21788605574486,40.99885225,56.99423395
42619,,residential,246.17445324523771,40.996883966666665,56.9942074
42620,,residential,78.22802143992679,40.99704245,56.994044375
42621,,residential,102.66225776312034,40.996834875,56.993797625
42622,,residential,131.53725426926383,40.996732625,56.99365007499999
42623,,residential,185.21293854646697,40.9965717,56.993495200000005
42624,,residential,189.28598132544946,40.9964138,56.99338725
42625,,residential,116.09958960508169,40.99622905,56.993169925000004
42626,,residential,190.71589721400738,40.99610265,56.99300865
42627,,residential,76.49246523519767,40.9972369,56.992942174999996
